"","first_name","last_name","nickname","height_inches","weight_lb","armspan_inches","stance","wins","losses","draws","total_fights","stance2"
"3121","Jeremy","Stephens","Lil' Heathen",69,145,71,"Orthodox",28,18,0,46,"Orthodox"
"3122","Aljamain","Sterling","Funk Master",67,135,71,"Orthodox",20,3,0,23,"Orthodox"
"3123","Marc","Stevens","",69,155,NA,NA,21,10,0,31,NA
"3124","Joe","Stevenson","Daddy",67,145,70,"Orthodox",33,16,0,49,"Orthodox"
"3125","Maia","Stevenson","",64,115,62,"Orthodox",6,5,0,11,"Orthodox"
"3126","Luke","Stewart","",71,170,NA,"Orthodox",6,3,0,9,"Orthodox"
"3127","Darren","Stewart","The Dentist",72,185,74,"Orthodox",12,6,0,18,"Orthodox"
"3128","Kyle","Stewart","Gunz Up",72,170,76,"Orthodox",11,3,0,14,"Orthodox"
"3129","Alex","Stiebling","The Brazilian Killa",74,205,NA,"Southpaw",19,11,1,31,"Southpaw"
"3130","Tyler","Stinson","The Evolution",75,170,NA,NA,30,10,0,40,NA
"3131","Dan","Stittgen","The Anvil",73,170,NA,"Orthodox",12,5,0,17,"Orthodox"
"3132","Lazar","Stojadinovic","The Bronx Bomber",67,145,68,"Southpaw",12,5,0,17,"Southpaw"
"3133","Denis","Stojnic","",72,245,NA,"Orthodox",13,3,0,16,"Orthodox"
"3134","Julija","Stoliarenko","",67,135,66,NA,9,5,1,15,NA
"3135","Dustin","Stoltzfus","",72,185,75,"Orthodox",13,2,0,15,"Orthodox"
"3136","Niklas","Stolze","Green Mask",73,170,74,"Switch",12,4,0,16,"Mixed"
"3137","Ken","Stone","",68,135,71,"Southpaw",11,4,0,15,"Southpaw"
"3138","Ryan","Stonitsch","",69,170,NA,"Southpaw",8,1,0,9,"Southpaw"
"3139","George","Stork","",70,185,NA,NA,7,9,0,16,NA
"3140","Rick","Story","The Horror",69,170,71,"Southpaw",19,9,0,28,"Southpaw"
"3141","Darko","Stosic","",72,205,76,"Orthodox",13,4,0,17,"Orthodox"
"3142","Greg","Stott","Ranger",67,220,NA,"Southpaw",0,1,0,1,"Southpaw"
"3143","Curtis","Stout","",73,185,NA,"Southpaw",11,12,1,24,"Southpaw"
"3144","Sam","Stout","Hands of Stone",69,155,70,"Orthodox",20,12,1,33,"Orthodox"
"3145","Tim","Stout","",71,185,NA,NA,12,10,0,22,NA
"3146","Gennaro","Strangis","",NA,NA,NA,NA,0,1,0,1,NA
"3147","Dave","Strasser","",70,170,NA,"Orthodox",25,8,0,33,"Orthodox"
"3148","Daniel","Straus","",67,145,71,NA,24,7,0,31,NA
"3149","Gerald","Strebendt","The Finishing Machine",69,155,NA,"Orthodox",9,7,0,16,"Orthodox"
"3150","Sean","Strickland","Tarzan",73,185,76,"Orthodox",22,3,0,25,"Orthodox"
"3151","Mark","Striegl","Mugen",68,135,70,"Southpaw",18,3,0,21,"Southpaw"
"3152","Hans","Stringer","",75,205,NA,"Orthodox",22,8,3,33,"Orthodox"
"3153","Stefan","Struve","Skyscraper",83,265,84,"Orthodox",33,13,0,46,"Orthodox"
"3154","Josh","Stuart","",69,160,NA,NA,1,4,0,5,NA
"3155","Mike","Stumpf","",70,170,NA,NA,11,4,0,15,NA
"3156","Kyle","Sturgeon","",75,225,NA,"Switch",0,1,0,1,"Mixed"
"3157","Tatiana","Suarez","",65,115,66,"Southpaw",9,0,0,9,"Southpaw"
"3158","Masanori","Suda","",69,183,NA,"Orthodox",22,11,3,36,"Orthodox"
"3159","Genki","Sudo","Neo-Samurai",69,155,NA,"Orthodox",15,4,2,21,"Orthodox"
"3160","Daisuke","Sugie","Amazon",66,160,NA,"Orthodox",10,8,1,19,"Orthodox"
"3161","Takashi","Sugiura","",71,225,NA,"Southpaw",1,3,0,4,"Southpaw"
"3162","Naho","Sugiyuma","Sugi Rock",61,105,NA,NA,12,5,0,17,NA
"3163","George","Sullivan","The Silencer",72,170,73,"Orthodox",17,7,0,24,"Orthodox"
"3164","Amar","Suloev","",69,183,NA,"Orthodox",24,7,0,31,"Orthodox"
"3165","Magomed","Sultanakhmedov","",74,185,NA,"Southpaw",18,6,0,24,"Southpaw"
"3166","Justin","Sumter","",74,185,80,"Southpaw",7,3,0,10,"Southpaw"
"3167","Aji","Susilo","",70,155,NA,NA,6,4,0,10,NA
"3168","Jason","Suttie","Nobunaga",72,210,NA,"Orthodox",0,1,0,1,"Orthodox"
"3169","Joel","Sutton","",71,205,NA,"Orthodox",2,4,1,7,"Orthodox"
"3170","Chad","Sutton","",73,185,NA,NA,2,2,0,4,NA
"3171","Martin","Svensson","",73,155,NA,NA,15,6,0,21,NA
"3172","Daniel","Swain","",69,145,70,"Orthodox",20,10,1,31,"Orthodox"
"3173","Cub","Swanson","",68,145,70,"Orthodox",27,11,0,38,"Orthodox"
"3174","Mike","Swick","Quick",73,170,77,"Orthodox",15,6,0,21,"Orthodox"
"3175","Floyd","Sword","",72,185,NA,"Orthodox",12,3,0,15,"Orthodox"
"3176","Bentley","Syler","Bolivia",64,125,NA,"Orthodox",5,1,0,6,"Orthodox"
"3177","Kevin","Syler","El Nino Bala",69,155,71,"Switch",10,1,0,11,"Mixed"
"3178","Leo","Sylvest","Lethal",71,205,NA,"Orthodox",10,16,0,26,"Orthodox"
"3179","Tony","Sylvester","",73,225,NA,"Southpaw",11,3,0,14,"Southpaw"
"3180","Tim","Sylvia","The Maine-iac",80,265,80,"Orthodox",31,10,0,41,"Orthodox"
"3181","Osamu","Tachihikari","",77,300,NA,"Orthodox",0,4,0,4,"Orthodox"
"3182","Amber","Tackett","",NA,115,NA,NA,1,3,0,4,NA
"3183","Eugenio","Tadeu","",68,160,NA,"Orthodox",2,3,0,5,"Orthodox"
"3184","Justin","Tafa","Bad Man",72,264,74,"Southpaw",4,2,0,6,"Southpaw"
"3185","Khalid","Taha","The Warrior",65,135,69,"Orthodox",13,3,0,16,"Orthodox"
"3186","Joe","Taimanglo","The Juggernaut",64,135,NA,NA,23,7,1,31,NA
"3187","Mairbek","Taisumov","Beckan",69,155,73,"Orthodox",27,6,0,33,"Orthodox"
"3188","Nobuhiko","Takada","",72,220,NA,"Southpaw",2,6,2,10,"Southpaw"
"3189","Yoshiki","Takahashi","Kazuo",71,199,NA,"Southpaw",30,27,3,60,"Southpaw"
"3190","Yoko","Takahashi","",68,150,NA,NA,15,12,2,29,NA
"3191","Daiju","Takase","",72,170,NA,"Southpaw",12,15,2,29,"Southpaw"
"3192","Hiroyuki","Takaya","Streetfight Bancho",66,139,NA,"Orthodox",21,14,2,37,"Orthodox"
"3193","Yoshihiro","Takayama","",77,280,NA,"Orthodox",1,4,0,5,"Orthodox"
"3194","Makoto","Takimoto","",67,205,NA,"Southpaw",6,5,0,11,"Southpaw"
"3195","Oleg","Taktarov","The Russian Bear",72,210,NA,"Orthodox",17,5,2,24,"Orthodox"
"3196","Nordine","Taleb","",73,170,74,"Orthodox",15,7,0,22,"Orthodox"
"3197","Tsuyoshi","Tamakairiki","",72,220,NA,"Orthodox",0,3,0,3,"Orthodox"
"3198","Eli","Tamez","Tomahawk",67,135,NA,NA,10,0,0,10,NA
"3199","Kiyoshi","Tamura","",71,185,NA,"Southpaw",32,13,3,48,"Southpaw"
"3200","Akitoshi","Tamura","The Ironman",69,135,70,"Orthodox",21,18,2,41,"Orthodox"
"3201","Issei","Tamura","",65,135,63,"Orthodox",10,8,0,18,"Orthodox"
"3202","Jason","Tan","",70,170,NA,"Orthodox",5,3,0,8,"Orthodox"
"3203","Akihito","Tanaka","Kinniku Mantaro",NA,NA,NA,"Southpaw",2,2,0,4,"Southpaw"
"3204","Michinori","Tanaka","",65,135,67,"Orthodox",11,3,0,14,"Orthodox"
"3205","Evan","Tanner","",72,185,74,"Orthodox",32,8,0,40,"Orthodox"
"3206","Manny","Tapia","The Mangler",65,135,67,"Orthodox",12,14,1,27,"Orthodox"
"3207","Gary","Tapusoa","",67,185,NA,NA,8,3,0,11,NA
"3208","Miesha","Tate","Cupcake",66,135,66,"Orthodox",18,7,0,25,"Orthodox"
"3209","Deividas","Taurosevicius","",69,145,68,"Southpaw",17,5,0,22,"Southpaw"
"3210","Thiago","Tavares","",67,145,70,"Orthodox",21,7,1,29,"Orthodox"
"3211","Jeremy","Tavares","",NA,135,NA,NA,1,6,0,7,NA
"3212","Brad","Tavares","",73,185,74,"Orthodox",18,7,0,25,"Orthodox"
"3213","Paul","Taylor","Relentless",72,155,72,"Orthodox",11,6,1,18,"Orthodox"
"3214","Jesse","Taylor","JT Money",72,170,73,"Orthodox",31,15,0,46,"Orthodox"
"3215","Torrance","Taylor","",67,155,NA,NA,13,8,1,22,NA
"3216","Louis","Taylor","Handgunz",71,185,NA,"Orthodox",13,4,0,17,"Orthodox"
"3217","Anthony","Taylor","Pretty Boy",67,145,NA,NA,1,3,0,4,NA
"3218","Danielle","Taylor","Dynamite",60,115,60,"Orthodox",9,4,0,13,"Orthodox"
"3219","J.T","Taylor","The Outlaw",70,NA,NA,NA,7,7,0,14,NA
"3220","James","Te Huna","",74,185,75,"Orthodox",16,9,0,25,"Orthodox"
"3221","Shawn","Teed","",77,265,NA,"Orthodox",5,2,0,7,"Orthodox"
"3222","Glover","Teixeira","",74,205,76,"Orthodox",32,7,0,39,"Orthodox"
"3223","John","Teixeira","Macapa",67,145,NA,"Orthodox",21,2,2,25,"Orthodox"
"3224","Ewerton","Teixeira","",73,242,NA,NA,3,1,0,4,NA
"3225","Tra","Telligman","Trauma",74,233,NA,"Orthodox",7,5,1,13,"Orthodox"
"3226","Taneisha","Tennant","Triple Threat",67,145,70,"Orthodox",5,1,0,6,"Orthodox"
"3227","Herman","Terrado","",NA,170,NA,NA,15,3,1,19,NA
"3228","Dave","Terrel","The Bionic",68,170,NA,"Southpaw",7,7,0,14,"Southpaw"
"3229","David","Terrell","The Soul Assassin",73,185,NA,"Southpaw",6,2,0,8,"Southpaw"
"3230","James","Terry","Intensity",70,170,NA,"Orthodox",19,9,0,28,"Orthodox"
"3231","Jeff","Terry","",74,205,NA,NA,2,3,0,5,NA
"3232","David","Teymur","",69,155,73,"Southpaw",8,2,0,10,"Southpaw"
"3233","Daniel","Teymur","Kid Dynamite",65,145,69,"Orthodox",7,4,0,11,"Orthodox"
"3234","Motonobu","Tezuka","",67,135,NA,"Southpaw",28,12,7,47,"Southpaw"
"3235","Jason","Thacker","",70,185,NA,"Orthodox",0,1,0,1,"Orthodox"
"3236","Brandon","Thatch","Rukus",74,170,74,"Switch",11,5,0,16,"Mixed"
"3237","Elias","Theodorou","The Spartan",73,185,75,"Orthodox",16,3,0,19,"Orthodox"
"3238","Nik","Theotikos","",NA,185,NA,"Orthodox",6,2,0,8,"Orthodox"
"3239","Paulo","Thiago","",71,170,74,"Orthodox",18,9,0,27,"Orthodox"
"3240","Din","Thomas","Dinyero",69,155,NA,"Orthodox",26,9,0,35,"Orthodox"
"3241","Ryan","Thomas","The Tank Engine",72,170,NA,"Orthodox",20,8,0,28,"Orthodox"
"3242","Noah","Thomas","",69,135,NA,"Orthodox",14,7,0,21,"Orthodox"
"3243","Joel","Thomas","The NIce Guy",70,170,NA,NA,5,2,0,7,NA
"3244","Treston","Thomison","",68,145,NA,NA,10,6,0,16,NA
"3245","Nick","Thompson","The Goat",73,170,74,"Orthodox",38,14,1,53,"Orthodox"
"3246","James","Thompson","The Colossus",77,265,NA,"Orthodox",20,16,0,36,"Orthodox"
"3247","Oli","Thompson","",73,242,NA,"Orthodox",17,10,0,27,"Orthodox"
"3248","Stephen","Thompson","Wonderboy",72,170,75,"Orthodox",16,4,1,21,"Orthodox"
"3249","Josh","Thomson","The Punk",70,155,71,"Orthodox",22,9,0,31,"Orthodox"
"3250","Simeon","Thoresen","The Grin",73,170,79,"Orthodox",17,6,1,24,"Orthodox"
"3251","Josh","Thornburg","",72,170,NA,NA,8,8,0,16,NA
"3252","Gleison","Tibau","",70,155,71,"Southpaw",33,14,0,47,"Southpaw"
"3253","Chris","Tickle","BadBoy",69,155,NA,NA,9,9,0,18,NA
"3254","Nolan","Ticman","",66,125,NA,"Orthodox",4,3,0,7,"Orthodox"
"3255","Darren","Till","The Gorilla",72,185,74,"Southpaw",18,3,1,22,"Southpaw"
"3256","Brett","Tillis","",NA,145,NA,NA,0,0,0,0,NA
"3257","Ryan","Tobar","",NA,155,NA,NA,3,3,0,6,NA
"3258","Andrew","Todhunter","The Sniper",72,185,NA,"Switch",8,0,0,8,"Mixed"
"3259","Dusko","Todorovic","Thunder",73,185,74,"Orthodox",10,1,0,11,"Orthodox"
"3260","Hideo","Tokoro","",67,135,NA,"Orthodox",34,29,2,65,"Orthodox"
"3261","Anatoly","Tokov","",70,185,NA,NA,25,2,0,27,NA
"3262","Kazuki","Tokudome","",71,155,73,"Southpaw",18,7,1,26,"Southpaw"
"3263","Tyler","Toner","",68,145,70,"Orthodox",15,7,0,22,"Orthodox"
"3264","James","Toney","Lights Out",69,220,NA,"Orthodox",0,1,0,1,"Orthodox"
"3265","Masanori","Tonooka","",68,185,NA,"Orthodox",1,2,0,3,"Orthodox"
"3266","Carl","Toomey","",NA,NA,NA,NA,3,3,0,6,NA
"3267","Ilia","Topuria","",67,145,69,"Orthodox",10,0,0,10,"Orthodox"
"3268","Anthony","Torres","The Crush",68,170,NA,"Orthodox",5,3,0,8,"Orthodox"
"3269","Miguel","Torres","",69,135,76,"Orthodox",44,9,0,53,"Orthodox"
"3270","Ronys","Torres","",67,155,NA,"Orthodox",35,5,0,40,"Orthodox"
"3271","Haven","Torres","",NA,125,NA,NA,0,0,0,0,NA
"3272","Tecia","Torres","The Tiny Tornado",61,115,60,"Orthodox",12,5,0,17,"Orthodox"
"3273","Alex","Torres","Rolo",70,145,NA,"Orthodox",5,4,0,9,"Orthodox"
"3274","Abram","Torres","",70,170,NA,NA,4,3,0,7,NA
"3275","Jose","Torres","Shorty",64,125,65,"Orthodox",8,1,0,9,"Orthodox"
"3276","Desmond","Torres","",66,135,69,"Orthodox",7,2,0,9,"Orthodox"
"3277","Salim","Touahri","Grizzly",70,170,72,"Orthodox",10,4,0,14,"Orthodox"
"3278","Dequan","Townsend","The Tarantula",75,205,79,"Orthodox",21,12,0,33,"Orthodox"
"3279","Minoru","Toyonaga","",71,195,NA,"Southpaw",2,5,0,7,"Southpaw"
"3280","Roberto","Traven","Spider",75,227,NA,"Orthodox",6,4,1,11,"Orthodox"
"3281","Bryan","Travers","",NA,155,NA,NA,15,4,0,19,NA
"3282","Alexander","Trevino","",NA,170,NA,NA,7,7,0,14,NA
"3283","Francisco","Trevino","Sitkayan",69,155,70,"Orthodox",13,3,0,16,"Orthodox"
"3284","Angelo","Trevino","Baby Monsta",71,170,NA,"Switch",7,3,0,10,"Mixed"
"3285","Frank","Trigg","Twinkle Toes",69,170,71,"Southpaw",21,9,0,30,"Southpaw"
"3286","Francisco","Trinaldo","Massaranduba",69,155,70,"Southpaw",26,7,0,33,"Southpaw"
"3287","Damien","Trites","The Omen",71,165,NA,NA,7,6,0,13,NA
"3288","Michael","Trizano","The Lone Wolf",71,155,71,"Orthodox",9,1,0,10,"Orthodox"
"3289","Antonio","Trocoli","Malvado",77,205,82,"Orthodox",11,3,0,14,"Orthodox"
"3290","Tor","Troeng","The Hammer",74,185,NA,"Orthodox",16,7,1,24,"Orthodox"
"3291","Aaron","Trujillo","",65,125,NA,NA,0,1,0,1,NA
"3292","Reynaldo","Trujillo","The Truth",69,155,NA,NA,21,19,0,40,NA
"3293","Abel","Trujillo","Killa",68,155,70,"Orthodox",15,8,0,23,"Orthodox"
"3294","Arman","Tsarukyan","Ahalkalakets",67,155,72,"Orthodox",16,2,0,18,"Orthodox"
"3295","Chris","Tuchscherer","The Crowbar",74,258,76,"Orthodox",21,4,0,25,"Orthodox"
"3296","Jon","Tuck","Super Saiyan",71,155,73,"Orthodox",10,5,0,15,"Orthodox"
"3297","Gavin","Tucker","Guv'nor",66,145,66,"Southpaw",13,1,0,14,"Southpaw"
"3298","Jumabieke","Tuerxun","The Wild Wolf",67,135,NA,"Orthodox",19,4,1,24,"Orthodox"
"3299","Tom","Tuggle","The Law",74,250,NA,"Orthodox",0,3,0,3,"Orthodox"
"3300","Blair","Tugman","",72,135,NA,NA,10,6,0,16,NA
"3301","Tai","Tuivasa","Bam Bam",74,264,75,"Southpaw",11,3,0,14,"Southpaw"
"3302","Zubaira","Tukhugov","Warrior",68,145,68,"Orthodox",19,5,1,25,"Orthodox"
"3303","Teila","Tuli","",72,430,NA,"Orthodox",0,1,0,1,"Orthodox"
"3304","Albert","Tumenov","Einstein",71,170,73,"Orthodox",18,4,0,22,"Orthodox"
"3305","Ricky","Turcios","Pretty",69,135,71,"Orthodox",8,1,0,9,"Orthodox"
"3306","Wellington","Turman","The Prodigy",72,185,72,"Orthodox",16,4,0,20,"Orthodox"
"3307","Courtney","Turner","",74,170,NA,NA,0,3,0,3,NA
"3308","Jalin","Turner","The Tarantula",75,155,77,"Southpaw",10,5,0,15,"Southpaw"
"3309","Austin","Tweedy","",69,155,NA,"Orthodox",8,2,0,10,"Orthodox"
"3310","Marcin","Tybura","Tybur",75,249,78,"Orthodox",21,6,0,27,"Orthodox"
"3311","Alberto","Uda","",75,185,NA,"Orthodox",12,2,0,14,"Orthodox"
"3312","Ryuki","Ueyama","",71,180,NA,"Southpaw",12,18,5,35,"Southpaw"
"3313","Christian","Uflacker","",71,170,NA,NA,5,0,0,5,NA
"3314","Andy","Uhrich","",72,170,NA,NA,11,6,0,17,NA
"3315","Tagir","Ulanbekov","",67,125,70,"Southpaw",13,1,0,14,"Southpaw"
"3316","Carlos","Ulberg","Black Jag",76,205,77,"Orthodox",5,1,0,6,"Orthodox"
"3317","Gasan","Umalatov","Cobra",71,170,71,"Orthodox",17,4,2,23,"Orthodox"
"3318","Jeremy","Umphries","",NA,160,NA,NA,5,2,0,7,NA
"3319","Zach","Underwood","",74,185,NA,NA,13,7,0,20,NA
"3320","Caol","Uno","Uno Shoten",67,155,70,"Southpaw",33,19,5,57,"Southpaw"
"3321","Kengo","Ura","Uraken",69,165,NA,NA,14,12,2,28,NA
"3322","Hector","Urbina","El Toro",71,170,73,"Orthodox",17,10,1,28,"Orthodox"
"3323","Elias","Urbina","",75,185,77,"Southpaw",3,1,0,4,"Southpaw"
"3324","Nick","Urso","",66,125,66,"Southpaw",10,3,0,13,"Southpaw"
"3325","Yasuhiro","Urushitani","",65,125,NA,"Southpaw",21,8,6,35,"Southpaw"
"3326","Kamaru","Usman","The Nigerian Nightmare",72,170,76,"Switch",18,1,0,19,"Mixed"
"3327","Darren","Uyenoyama","BC",66,125,65,"Orthodox",10,6,0,16,"Orthodox"
"3328","Richie","Vaculik","Vas",66,125,69,"Orthodox",10,4,0,14,"Orthodox"
"3329","Egidijus","Valavicius","",72,200,NA,"Orthodox",29,12,0,41,"Orthodox"
"3330","Charlie","Valencia","",63,135,64,"Orthodox",12,7,0,19,"Orthodox"
"3331","Victor","Valenzuela","Joe Boxer",70,155,NA,NA,13,6,2,21,NA
"3332","Timur","Valiev","Lucky",66,145,67,"Orthodox",17,2,0,19,"Orthodox"
"3333","Victor","Valimaki","The Matrix",72,205,NA,"Orthodox",18,10,0,28,"Orthodox"
"3334","Andrew","Valladerez","",NA,135,NA,NA,5,7,0,12,NA
"3335","Isaac","Vallie-Flagg","",68,155,70,"Orthodox",16,7,1,24,"Orthodox"
"3336","Mike","van Arsdale","",74,205,NA,"Switch",8,5,0,13,"Mixed"
"3337","Matt","Van Buren","Gutter",77,205,NA,NA,7,6,0,13,NA
"3338","Brianna","Van Buren","The Bull",60,115,62,"Southpaw",9,3,0,12,"Southpaw"
"3339","Ron","van Clief","The Black Dragon",70,190,NA,"Orthodox",0,1,0,1,"Orthodox"
"3340","Lloyd","Van Dams","",73,240,NA,"Southpaw",0,1,0,1,"Southpaw"
"3341","Chad","Vance","",72,185,NA,"Orthodox",7,5,0,12,"Orthodox"
"3342","Jared","Vanderaa","The Mountain",76,260,80,"Orthodox",11,5,0,16,"Orthodox"
"3343","Austin","Vanderford","AK-47",71,170,NA,"Orthodox",4,0,0,4,"Orthodox"
"3344","Lando","Vannata","Groovy",69,155,71,"Orthodox",11,5,2,18,"Orthodox"
"3345","Paige","VanZant","12 Gauge",64,115,65,"Orthodox",8,5,0,13,"Orthodox"
"3346","Paul","Varelans","The Polar Bear",80,300,NA,"Orthodox",9,9,0,18,"Orthodox"
"3347","Kazula","Vargas","",68,155,71,"Southpaw",10,4,0,14,"Southpaw"
"3348","Jamie","Varner","",68,155,71,"Orthodox",21,11,1,33,"Orthodox"
"3349","Guilherme","Vasconcelos","Bomba",72,185,NA,"Orthodox",9,4,0,13,"Orthodox"
"3350","Linton","Vassell","The Swarm",76,205,NA,NA,18,5,0,23,NA
"3351","Billy","Vaughan","",66,155,NA,NA,12,17,0,29,NA
"3352","Yuri","Vaulin","",76,197,NA,"Southpaw",0,1,0,1,"Southpaw"
"3353","Javier","Vazquez","Showtime",67,145,69,"Southpaw",16,5,0,21,"Southpaw"
"3354","Manny","Vazquez","",70,125,72,"Orthodox",11,2,0,13,"Orthodox"
"3355","Matt","Veach","",71,155,NA,"Orthodox",17,5,0,22,"Orthodox"
"3356","Joe","Vedepo","The Doctor",72,185,NA,"Orthodox",18,9,0,27,"Orthodox"
"3357","Kelly","Velasco","Killer",69,135,NA,"Orthodox",2,1,0,3,"Orthodox"
"3358","Cain","Velasquez","",73,240,77,"Orthodox",14,3,0,17,"Orthodox"
"3359","David","Velasquez","Little",65,145,NA,"Orthodox",10,10,0,20,"Orthodox"
"3360","Bojan","Velickovic","Serbian Steel",72,170,76,"Southpaw",15,6,1,22,"Southpaw"
"3361","Karlos","Vemola","",72,185,75,"Orthodox",17,5,0,22,"Orthodox"
"3362","Luigi","Vendramini","The Italian Stallion",68,170,73,"Orthodox",9,1,0,10,"Orthodox"
"3363","Jerrel","Venetiaan","",73,195,NA,"Orthodox",4,3,0,7,"Orthodox"
"3364","Scott","Ventimiglia","Meant to Kill Ya",71,185,NA,NA,14,6,1,21,NA
"3365","Brandon","Vera","The Truth",75,230,78,"Orthodox",15,7,0,22,"Orthodox"
"3366","Kerry","Vera","",67,135,NA,"Orthodox",2,0,0,2,"Orthodox"
"3367","Marlon","Vera","Chito",68,135,70,"Switch",16,7,1,24,"Mixed"
"3368","Ernie","Verdicia","",71,199,NA,"Orthodox",0,1,0,1,"Orthodox"
"3369","Joe","Veres","",67,155,NA,"Orthodox",4,3,0,7,"Orthodox"
"3370","Renato","Verissimo","Charuto",73,170,NA,"Orthodox",7,5,0,12,"Orthodox"
"3371","Bryan","Vetell","",75,265,NA,"Southpaw",4,3,0,7,"Southpaw"
"3372","Marvin","Vettori","The Italian Dream",72,185,74,"Southpaw",16,4,1,21,"Southpaw"
"3373","Hugo","Viana","Wolverine",66,135,67,"Orthodox",8,4,0,12,"Orthodox"
"3374","Guilherme","Viana","",76,205,NA,NA,7,3,0,10,NA
"3375","Polyana","Viana","Dama de Ferro",65,115,67,"Orthodox",12,4,0,16,"Orthodox"
"3376","Vitor","Vianna","",NA,205,NA,"Orthodox",12,3,1,16,"Orthodox"
"3377","James","Vick","The Texecutioner",75,155,76,"Orthodox",13,5,0,18,"Orthodox"
"3378","Milton","Vieira","Miltinho",72,145,NA,"Orthodox",13,8,2,23,"Orthodox"
"3379","Reginaldo","Vieira","",67,135,65,"Orthodox",13,5,0,18,"Orthodox"
"3380","Ketlen","Vieira","Fenomeno",68,135,68,"Orthodox",11,2,0,13,"Orthodox"
"3381","Rodolfo","Vieira","",72,185,73,"Orthodox",7,1,0,8,"Orthodox"
"3382","Steve","Vigneault","Lionheart",70,185,NA,"Orthodox",12,6,0,18,"Orthodox"
"3383","Alejandro","Villalobos","",67,145,NA,NA,17,5,0,22,NA
"3384","DeMarco","Villalona","",69,185,NA,NA,1,3,0,4,NA
"3385","Gian","Villante","",75,230,76,"Orthodox",17,13,0,30,"Orthodox"
"3386","Ike","Villanueva","Hurricane",73,225,73,"Orthodox",17,11,0,28,"Orthodox"
"3387","Ruben","Villareal","Warpath",76,265,NA,"Orthodox",22,28,3,53,"Orthodox"
"3388","Armando","Villarreal","La Lumbre",67,135,66,"Southpaw",5,2,0,7,"Southpaw"
"3389","Pablo","Villaseca","El Gallo",67,155,NA,NA,12,3,0,15,NA
"3390","Joey","Villasenor","Smokin' Joe",72,185,NA,"Orthodox",29,10,0,39,"Orthodox"
"3391","Danillo","Villefort","Indio",73,185,NA,"Orthodox",15,5,0,20,"Orthodox"
"3392","Yuri","Villefort","",72,170,73,"Orthodox",10,5,0,15,"Orthodox"
"3393","Marcos","Vinicius","Vina",69,125,NA,"Orthodox",23,11,1,35,"Orthodox"
"3394","Brandon","Visher","The Viper",66,135,68,"Orthodox",13,3,0,16,"Orthodox"
"3395","Falaniko","Vitale","Niko",70,185,NA,"Orthodox",30,11,0,41,"Orthodox"
"3396","Bobby","Voelker","Vicious",72,170,74,"Orthodox",19,13,0,32,"Orthodox"
"3397","Alexander","Volkanovski","The Great",66,145,71,"Orthodox",22,1,0,23,"Orthodox"
"3398","Jacob","Volkmann","Christmas",69,155,71,"Southpaw",19,7,0,26,"Southpaw"
"3399","Alexander","Volkov","Drago",79,250,80,"Orthodox",33,8,0,41,"Orthodox"
"3400","Jason","Von Flue","Live Wire",72,170,NA,"Orthodox",14,12,1,27,"Orthodox"
"3401","Milco","Voorn","",NA,220,NA,"Orthodox",20,11,1,32,"Orthodox"
"3402","Mark","Vorgeas","",70,135,NA,NA,5,3,1,9,NA
"3403","Igor","Vovchanchyn","Ice Cold",68,205,NA,"Orthodox",55,10,0,65,"Orthodox"
"3404","James","Wade","",70,205,NA,NA,4,11,0,15,NA
"3405","Chris","Wade","",70,155,70,"Orthodox",12,3,0,15,"Orthodox"
"3406","Neil","Wain","Old School",70,242,NA,"Orthodox",13,4,0,17,"Orthodox"
"3407","TJ","Waldburger","",71,170,75,"Orthodox",16,9,0,25,"Orthodox"
"3408","Chase","Waldon","",73,185,75,"Orthodox",11,2,0,13,"Orthodox"
"3409","Andre","Walker","",71,205,NA,"Southpaw",1,5,0,6,"Southpaw"
"3410","Herschel","Walker","",73,215,NA,"Orthodox",2,0,0,2,"Orthodox"
"3411","Donny","Walker","Eagle Eye",69,135,NA,NA,15,10,0,25,NA
"3412","Johnny","Walker","",78,205,82,"Orthodox",18,5,0,23,"Orthodox"
"3413","Ben","Wall","Manimal",70,155,NA,"Orthodox",8,7,1,16,"Orthodox"
"3414","Crafton","Wallace","Blaze",72,185,NA,"Orthodox",18,6,1,25,"Orthodox"
"3415","Rodney","Wallace","Shonuff the Master",69,205,72,"Switch",26,15,1,42,"Mixed"
"3416","Jeremy","Wallace","",69,NA,NA,NA,4,6,0,10,NA
"3417","Randall","Wallace","Braveheart",71,185,73,"Orthodox",15,6,0,21,"Orthodox"
"3418","James","Wallace","Jesse",70,155,69,"Orthodox",5,2,0,7,"Orthodox"
"3419","Jim","Wallhead","Judo",70,170,NA,"Orthodox",29,11,0,40,"Orthodox"
"3420","Cory","Walmsley","Hardcore",72,205,NA,"Orthodox",8,2,0,10,"Orthodox"
"3421","Richard","Walsh","Filthy Rich",72,170,73,"Orthodox",9,5,0,14,"Orthodox"
"3422","Patrick","Walsh","The Beast of the East",71,185,NA,NA,10,3,0,13,NA
"3423","Erick","Wanderlei","",73,205,NA,"Orthodox",3,3,0,6,"Orthodox"
"3424","Dimitiri","Wanderley","",NA,205,NA,"Orthodox",5,2,0,7,"Orthodox"
"3425","Andy","Wang","",66,155,NA,"Orthodox",7,8,1,16,"Orthodox"
"3426","Sai","Wang","The Fire Kylin",72,170,NA,"Southpaw",20,6,1,27,"Southpaw"
